loan_id,customer_id,product_type,loan_amount,interest_rate,tenor_months,ltv_ratio,monthly_installment,origination_date,branch_id,sales_agent_id
LOAN000404,CUST000816,Motorcycle,46962314,0.17320642845321055,18,0.8373180053228411,2981280.436083668,2025-01-17 07:16:19.760874,12,14
LOAN000405,CUST000979,Property,114682991,0.0804811882013253,138,0.9,1276698.913580847,2024-05-20 07:16:19.760874,18,5
LOAN000406,CUST000876,Motorcycle,11672714,0.1816467723765524,24,0.895731904794679,583678.9665747965,2024-06-10 07:16:19.760874,6,66
LOAN000407,CUST000276,Auto,112406721,0.08230943540142611,42,0.8869293692598942,3089445.438876419,2023-01-23 07:16:19.760874,4,24
LOAN000408,CUST000100,Auto,99864445,0.09140199789584227,18,0.9,5958107.6027797,2024-12-25 07:16:19.760874,7,18
LOAN000409,CUST000107,Motorcycle,14516164,0.13664443763525258,18,0.8550605403155546,896489.9466942701,2024-04-06 07:16:19.760874,18,27
LOAN000410,CUST000289,Property,104643044,0.08587393386417555,168,0.8291038418359465,1072550.0487913375,2025-02-09 07:16:19.760874,20,24
LOAN000411,CUST000609,Auto,98305845,0.08833976502381945,42,0.812502662224707,2729615.5706292144,2025-01-01 07:16:19.760874,5,29
LOAN000412,CUST000804,Motorcycle,27221447,0.13508907928002273,12,0.8481736900586195,2437849.700312721,2023-07-13 07:16:19.760874,18,11
LOAN000413,CUST000896,Motorcycle,6733592,0.18356330445759889,24,0.8843956639501954,337329.00665855734,2023-10-14 07:16:19.760874,10,18
LOAN000414,CUST000620,Auto,112264274,0.08567054197866832,42,0.9,3103154.176803519,2024-06-21 07:16:19.760874,8,4
LOAN000415,CUST000005,Motorcycle,39719747,0.15511665461838317,36,0.8586837295856398,1386871.2597919006,2023-12-07 07:16:19.760874,1,33
LOAN000416,CUST000185,Auto,118509105,0.11270029372142694,54,0.9,2808024.2007903173,2024-07-10 07:16:19.760874,15,78
LOAN000417,CUST000093,Motorcycle,30418029,0.13920644348086883,24,0.9,1459317.2021640732,2024-12-02 07:16:19.760874,3,42
LOAN000418,CUST000364,Auto,53098055,0.07824213975781484,12,0.8543801437345055,4614601.838687891,2023-05-12 07:16:19.760874,15,32
LOAN000419,CUST000492,Motorcycle,22075042,0.13526209781172507,18,0.9,1361884.0682791867,2022-04-18 07:16:19.760874,14,51
LOAN000420,CUST000041,Auto,63883310,0.10373666945521905,42,0.8151487432575483,1820324.2824422172,2023-01-11 07:16:19.760874,1,4
LOAN000421,CUST000349,Property,101726977,0.08777735047247855,120,0.8885383978970932,1276429.613631705,2025-03-08 07:16:19.760874,8,20
LOAN000422,CUST000179,Auto,50200343,0.1083731286130573,36,0.8528361154786546,1639629.9589326042,2023-06-20 07:16:19.760874,7,85
LOAN000423,CUST000643,Property,104051802,0.08001543968412253,168,0.9,1031575.6641702688,2023-01-17 07:16:19.760874,9,67
LOAN000424,CUST000457,Property,103952955,0.0900515910669009,150,0.8904695759480139,1157082.6422090991,2024-11-01 07:16:19.760874,18,89
LOAN000425,CUST000488,Property,113667772,0.08945192988012798,78,0.8342145590721181,1927038.260449375,2023-02-22 07:16:19.760874,12,68
LOAN000426,CUST000424,Motorcycle,19810361,0.10388043450608936,24,0.8686418467217266,917699.7724012318,2023-06-10 07:16:19.760874,8,62
LOAN000427,CUST000957,Motorcycle,19678327,0.15309724976097255,12,0.7128930224773236,1779009.8484100008,2024-08-16 07:16:19.760874,8,58
LOAN000428,CUST000213,Auto,57794423,0.07867459257225798,60,0.8453527542020646,1168199.933281535,2023-09-10 07:16:19.760874,6,47
LOAN000429,CUST000510,Auto,50569866,0.12194969942706328,54,0.8321059906567951,1221454.8875370424,2023-07-17 07:16:19.760874,3,75
LOAN000430,CUST000737,Motorcycle,18962503,0.10818547056377384,30,0.9,724237.4510797639,2022-06-04 07:16:19.760874,2,80
LOAN000431,CUST000545,Auto,56498478,0.09465365953664383,36,0.9,1808898.3421074797,2023-08-16 07:16:19.760874,14,59
LOAN000432,CUST000928,Property,159231121,0.07612508685094566,84,0.9,2451181.9704435123,2024-10-18 07:16:19.760874,8,100
LOAN000433,CUST000380,Auto,132127754,0.10582276196070543,42,0.9,3778062.879492734,2024-01-07 07:16:19.760874,6,6
LOAN000434,CUST000457,Motorcycle,5108397,0.18679557588754653,18,0.9,327602.4666624387,2022-06-19 07:16:19.760874,4,95
LOAN000435,CUST000082,Motorcycle,16121528,0.15112690054143335,18,0.8756359182037581,1006593.3092013627,2023-06-28 07:16:19.760874,5,40
LOAN000436,CUST000602,Motorcycle,30522404,0.18867395506312334,18,0.8796227535525704,1960149.5042547688,2023-06-28 07:16:19.760874,13,77
LOAN000437,CUST000285,Motorcycle,12232201,0.13561425016104647,30,0.9,483035.2935340011,2025-02-15 07:16:19.760874,9,23
LOAN000438,CUST000162,Auto,58677099,0.12016940579679233,18,0.9,3578711.428682873,2024-02-07 07:16:19.760874,13,52
LOAN000439,CUST000537,Motorcycle,7181660,0.11585262161820209,12,0.8582940374164655,636689.2581789831,2024-10-21 07:16:19.760874,9,4
LOAN000440,CUST000524,Auto,59380281,0.10782939185740753,12,0.9,5242117.470056615,2023-09-24 07:16:19.760874,16,37
LOAN000441,CUST000071,Property,109621343,0.07512832816970856,126,0.7783497618718421,1260402.5080736207,2025-03-13 07:16:19.760874,12,42
LOAN000442,CUST000700,Motorcycle,20519320,0.17478436848121545,30,0.8896222397766802,849152.8936751663,2022-07-06 07:16:19.760874,2,44
LOAN000443,CUST000620,Property,123190618,0.08139964810923485,78,0.8985466336054315,2039088.351774548,2022-06-19 07:16:19.760874,19,97
LOAN000444,CUST000186,Auto,50178367,0.08386459095994962,36,0.8880196940722689,1581368.8588368145,2024-12-16 07:16:19.760874,16,42
LOAN000445,CUST000462,Auto,130891833,0.11122888921719905,30,0.8556330410713517,5017822.829058751,2023-03-22 07:16:19.760874,13,29
LOAN000446,CUST000722,Auto,172124818,0.12673347327436607,18,0.8386971208419356,10550441.902622389,2024-06-16 07:16:19.760874,5,19
LOAN000447,CUST000522,Auto,84506279,0.11194905352433576,54,0.9,1999208.4083377172,2023-05-16 07:16:19.760874,6,84
LOAN000448,CUST000393,Auto,283769153,0.10365829127240513,42,0.7612204300941573,8084806.295057538,2023-10-12 07:16:19.760874,17,32
LOAN000449,CUST000322,Motorcycle,14102957,0.14454487075224293,12,0.7644222882938938,1269281.6707201465,2024-07-28 07:16:19.760874,17,44
LOAN000450,CUST000604,Auto,53939329,0.08288795556384518,60,0.9,1101165.4285177675,2023-05-28 07:16:19.760874,17,55
LOAN000451,CUST000936,Motorcycle,38971927,0.16120960216863445,36,0.867273480590163,1372465.8006328365,2022-10-17 07:16:19.760874,3,80
LOAN000452,CUST000669,Property,116356466,0.09400135711132507,126,0.8852348140118367,1456313.8464136226,2023-08-27 07:16:19.760874,13,5
LOAN000453,CUST000070,Motorcycle,19746330,0.17676629618429957,36,0.9,710677.9997663286,2023-06-30 07:16:19.760874,12,46
LOAN000454,CUST000454,Auto,83892755,0.09029117261791801,36,0.825211814236671,2668904.203019949,2024-05-19 07:16:19.760874,6,76
LOAN000455,CUST000887,Auto,186259186,0.11832538397859742,30,0.9,7202486.575397751,2024-08-10 07:16:19.760874,13,45
LOAN000456,CUST000088,Motorcycle,15572685,0.11455935106251464,36,0.848122620519241,513198.66583554546,2022-10-15 07:16:19.760874,14,21
LOAN000457,CUST000989,Auto,51902119,0.06945122506177961,12,0.817143466286882,4489608.53242645,2022-11-30 07:16:19.760874,7,78
LOAN000458,CUST000949,Motorcycle,6204676,0.15820843743497115,18,0.8583585695498337,389478.5716005605,2022-05-31 07:16:19.760874,5,22
LOAN000459,CUST000073,Auto,116452898,0.08424555133468963,12,0.8925509962823382,10152928.649687096,2022-08-13 07:16:19.760874,14,30
LOAN000460,CUST000930,Property,119830153,0.09963552833543816,168,0.9,1325338.7632065779,2023-01-30 07:16:19.760874,18,23
LOAN000461,CUST000364,Motorcycle,47505216,0.2087517305301852,12,0.8547568921466501,4420544.435669096,2023-11-15 07:16:19.760874,4,5
LOAN000462,CUST000840,Motorcycle,25044515,0.12448303831489699,30,0.9,975732.7552291888,2023-10-15 07:16:19.760874,1,63
LOAN000463,CUST000414,Auto,57847351,0.0795072849699038,60,0.9,1171572.0994293075,2023-09-17 07:16:19.760874,7,93
LOAN000464,CUST000435,Auto,57621506,0.10181167846962993,42,0.9,1636617.466053683,2024-07-01 07:16:19.760874,20,59
LOAN000465,CUST000630,Motorcycle,19420246,0.16225928582364318,24,0.8733939220538353,952973.4146847617,2023-01-25 07:16:19.760874,13,94
LOAN000466,CUST000775,Motorcycle,38640858,0.1015747099510548,24,0.9,1785889.2920210871,2024-06-04 07:16:19.760874,4,82
LOAN000467,CUST000031,Auto,71379573,0.1033113238582878,48,0.9,1821742.581823055,2024-04-22 07:16:19.760874,13,52
LOAN000468,CUST000584,Auto,58613627,0.0894046458815392,24,0.9,2676147.6412609955,2022-07-31 07:16:19.760874,4,65
LOAN000469,CUST000186,Auto,50399279,0.0964073925454897,36,0.9,1617755.3400609363,2024-10-22 07:16:19.760874,3,39
LOAN000470,CUST000346,Motorcycle,11509346,0.12930637365812683,36,0.8287576188591121,387410.94346505776,2023-05-29 07:16:19.760874,8,81
LOAN000471,CUST000348,Auto,189816373,0.0939871192052807,18,0.7728136536821498,11347335.38786021,2023-03-12 07:16:19.760874,20,3
LOAN000472,CUST000461,Motorcycle,7419960,0.1566268460402221,18,0.893333255199068,465210.05164705083,2024-10-04 07:16:19.760874,8,42
LOAN000473,CUST000333,Motorcycle,35534265,0.1913392300177624,24,0.9,1793546.1100721604,2024-08-18 07:16:19.760874,17,71
LOAN000474,CUST000102,Motorcycle,45495187,0.12621118664740716,30,0.8430561564287761,1776212.866430159,2022-11-26 07:16:19.760874,15,27
LOAN000475,CUST000145,Property,116225777,0.08630544208683452,84,0.8580796995534672,1848246.8273375097,2022-08-01 07:16:19.760874,4,28
LOAN000476,CUST000030,Property,103778277,0.07697071734194373,114,0.9,1286159.7423086548,2023-08-24 07:16:19.760874,6,54
LOAN000477,CUST000462,Motorcycle,7874410,0.18533119063065054,18,0.7953419955103894,504436.3090934103,2024-05-31 07:16:19.760874,6,95
LOAN000478,CUST000956,Auto,119831311,0.08489001103265788,42,0.8300049270119326,3307944.21730997,2024-01-08 07:16:19.760874,10,15
LOAN000479,CUST000112,Motorcycle,43270381,0.15138634811012752,30,0.9,1741432.8587149465,2023-02-01 07:16:19.760874,4,53
LOAN000480,CUST000946,Motorcycle,40132309,0.14420534325451262,30,0.7769080303804701,1601274.5286593684,2022-06-07 07:16:19.760874,9,72
LOAN000481,CUST000734,Motorcycle,20923840,0.1751945414088013,18,0.9,1330273.731855142,2025-02-05 07:16:19.760874,16,70
LOAN000482,CUST000634,Motorcycle,39826627,0.14788152569035473,30,0.8867780339109982,1596113.3189051994,2023-05-07 07:16:19.760874,7,92
LOAN000483,CUST000641,Auto,59441743,0.08464523962741237,48,0.8563307146350296,1464142.7283089666,2023-03-22 07:16:19.760874,14,4
LOAN000484,CUST000828,Motorcycle,12027979,0.15941867060311868,24,0.8268126155828338,588593.2252249346,2024-12-20 07:16:19.760874,6,94
LOAN000485,CUST000101,Auto,57375687,0.08963731886666286,60,0.8612101037507897,1190015.2157188691,2024-12-06 07:16:19.760874,1,17
LOAN000486,CUST000495,Motorcycle,41121125,0.1690787785614336,36,0.8540697105546687,1464195.6487884207,2023-11-05 07:16:19.760874,18,34
LOAN000487,CUST000698,Auto,122332783,0.0784798672457041,60,0.9,2471577.4567723842,2024-12-31 07:16:19.760874,12,6
LOAN000488,CUST000576,Motorcycle,44858639,0.18118831145846753,18,0.8408020662655883,2864782.244394811,2024-02-18 07:16:19.760874,15,36
LOAN000489,CUST000832,Auto,50720931,0.1335635984424974,30,0.8881566238458493,1997952.227422707,2025-01-27 07:16:19.760874,1,99
LOAN000490,CUST000067,Motorcycle,49561244,0.10892357262473842,12,0.8414183004764099,4377816.859859896,2023-09-19 07:16:19.760874,15,39
LOAN000491,CUST000692,Motorcycle,11340483,0.1582097965544202,18,0.9,711863.0588889784,2022-11-20 07:16:19.760874,15,80
LOAN000492,CUST000526,Auto,163483240,0.09844411821125165,54,0.6858077828166349,3759600.402011046,2022-12-27 07:16:19.760874,16,66
LOAN000493,CUST000381,Motorcycle,7175250,0.14326632119049038,12,0.9,645348.2724680497,2023-11-23 07:16:19.760874,1,8
LOAN000494,CUST000340,Motorcycle,10417233,0.16224288175709833,30,0.836121605194946,424720.93942309904,2024-10-05 07:16:19.760874,3,15
LOAN000495,CUST000616,Motorcycle,43156587,0.14040503207615762,18,0.9,2672866.766036322,2024-06-02 07:16:19.760874,12,63
LOAN000496,CUST000887,Auto,95969952,0.08601936478141169,42,0.8773361389470669,2654321.0206065467,2022-11-06 07:16:19.760874,7,91
LOAN000497,CUST000488,Motorcycle,28268842,0.210304525502674,30,0.9,1219660.255978915,2023-01-29 07:16:19.760874,5,80
LOAN000498,CUST000826,Motorcycle,20989231,0.1497124119998281,12,0.7836624140484669,1894167.746350361,2024-07-04 07:16:19.760874,1,65
LOAN000499,CUST000401,Motorcycle,35680856,0.1028330836776561,18,0.8721870948829188,2147545.3930039145,2023-05-04 07:16:19.760874,1,59
LOAN000500,CUST000096,Motorcycle,17788010,0.18438208267951153,36,0.9,646996.2075821814,2022-11-19 07:16:19.760874,15,10
LOAN000501,CUST000059,Motorcycle,37551137,0.10401576298970383,24,0.8381972619071065,1739762.701851161,2023-04-10 07:16:19.760874,8,7
LOAN000502,CUST000049,Auto,54699603,0.10188633042556863,18,0.8157936049090521,3289851.311739797,2024-02-06 07:16:19.760874,11,74
LOAN000503,CUST000382,Auto,59697805,0.10240081100698842,36,0.8764711390498234,1933016.1986607106,2023-03-12 07:16:19.760874,14,76
LOAN000504,CUST000337,Auto,56389413,0.05897955022947805,60,0.9,1087491.6794432877,2025-01-04 07:16:19.760874,13,81
LOAN000505,CUST000719,Auto,58852991,0.13830439271339898,18,0.884354191109908,3639218.6890368965,2023-11-23 07:16:19.760874,19,12
LOAN000506,CUST000744,Motorcycle,42965076,0.19428570299189413,18,0.8875642006387897,2770767.5112968325,2024-05-25 07:16:19.760874,12,79
LOAN000507,CUST000048,Motorcycle,30795033,0.14858869655104556,30,0.9,1235206.3767980565,2022-04-10 07:16:19.760874,19,46
LOAN000508,CUST000219,Auto,53635562,0.10010003502870408,18,0.8949623500145034,3221442.2898457004,2022-04-07 07:16:19.760874,4,32
LOAN000509,CUST000272,Property,128370526,0.07899827231213244,84,0.8469622028176675,1994409.9153601022,2022-12-20 07:16:19.760874,4,32
LOAN000510,CUST000540,Motorcycle,10811138,0.1528802780399115,12,0.8839349144172988,977265.0374587278,2024-01-07 07:16:19.760874,3,90
LOAN000511,CUST000143,Property,108604053,0.0949708209624022,66,0.9,2118876.929010041,2024-09-02 07:16:19.760874,6,78
LOAN000512,CUST000131,Motorcycle,30192849,0.13828575009168328,30,0.9,1196131.542632434,2023-09-22 07:16:19.760874,5,90
LOAN000513,CUST000943,Motorcycle,18997039,0.11831472854286634,24,0.8395472363380158,892762.2340703132,2024-01-27 07:16:19.760874,11,61
LOAN000514,CUST000804,Auto,57870566,0.08877898295955465,12,0.8832898817058126,5057590.290308426,2023-11-12 07:16:19.760874,9,69
LOAN000515,CUST000180,Auto,237027560,0.08621446753695225,30,0.8148855531902613,8811188.12919795,2023-03-19 07:16:19.760874,3,61
LOAN000516,CUST000406,Auto,58119725,0.07196079065519548,60,0.8694516363973112,1156224.4890047845,2024-05-22 07:16:19.760874,9,46
LOAN000517,CUST000356,Motorcycle,20310135,0.1573334387549236,24,0.8860853797232935,991861.5990966249,2023-12-31 07:16:19.760874,12,68
LOAN000518,CUST000792,Auto,52062918,0.09558603033087357,54,0.8401292364481169,1190077.6626770708,2023-10-30 07:16:19.760874,3,92
LOAN000519,CUST000502,Motorcycle,44202664,0.1385628813818138,36,0.8608548655852599,1507658.795581578,2022-10-04 07:16:19.760874,20,55
LOAN000520,CUST000124,Auto,139176619,0.10349036138993617,42,0.9,3964137.9456888475,2022-04-05 07:16:19.760874,17,1
LOAN000521,CUST000741,Property,119856289,0.09162191052652582,120,0.9,1528829.4425937992,2022-10-23 07:16:19.760874,12,77
LOAN000522,CUST000394,Auto,50787820,0.0811398119204019,12,0.85136958540209,4420629.696991975,2024-03-29 07:16:19.760874,18,67
LOAN000523,CUST000261,Auto,78976731,0.12678297350315082,12,0.8780722281783423,7042071.914191315,2023-12-29 07:16:19.760874,4,49
LOAN000524,CUST000378,Auto,170420580,0.09899838802287067,36,0.9,5490982.194449855,2022-08-13 07:16:19.760874,10,25
LOAN000525,CUST000490,Motorcycle,26975957,0.16956854986944084,18,0.771735168504559,1707837.5055884025,2024-01-18 07:16:19.760874,18,16
LOAN000526,CUST000343,Auto,105769186,0.10536531419064404,18,0.8925792150592748,6378348.868374687,2024-01-13 07:16:19.760874,8,85
LOAN000527,CUST000242,Motorcycle,20214859,0.15968057861218787,12,0.8516868981497268,1833805.951429857,2024-07-22 07:16:19.760874,9,13
LOAN000528,CUST000396,Auto,74472923,0.07322552587728853,48,0.8431272037504007,1794512.7274288344,2023-02-12 07:16:19.760874,19,52
LOAN000529,CUST000019,Auto,66944980,0.09036565898128948,12,0.8934694478208375,5855572.589046511,2024-08-30 07:16:19.760874,13,36
LOAN000530,CUST000774,Property,161194812,0.08286251271300776,132,0.825893582615429,1865046.0841296092,2022-06-28 07:16:19.760874,6,72
LOAN000531,CUST000173,Auto,286934444,0.11674914404717025,18,0.8646178009063067,17454550.770409867,2023-02-09 07:16:19.760874,7,44
LOAN000532,CUST000041,Property,111897110,0.08095633852223105,108,0.8657224447696514,1462309.455871516,2023-02-09 07:16:19.760874,6,83
LOAN000533,CUST000650,Property,103943241,0.06489453949630504,120,0.8462323013738527,1179696.8047086005,2022-03-29 07:16:19.760874,11,47
LOAN000534,CUST000775,Auto,59037321,0.10909195414559891,18,0.8774423964482786,3570373.7956068115,2023-03-07 07:16:19.760874,17,80
LOAN000535,CUST000815,Auto,66978797,0.1066138645331371,42,0.8241040428097677,1917723.4407174592,2022-09-18 07:16:19.760874,19,76
LOAN000536,CUST000486,Auto,74809147,0.09700220299895367,18,0.879189896198882,4482499.867405495,2023-06-17 07:16:19.760874,12,20
LOAN000537,CUST000203,Motorcycle,10458711,0.1337093416084263,36,0.8539090693239046,354266.8146764921,2022-03-25 07:16:19.760874,13,18
LOAN000538,CUST000739,Motorcycle,47433658,0.11570600996411226,24,0.8854984360203774,2223367.1635574587,2022-10-16 07:16:19.760874,18,54
LOAN000539,CUST000702,Motorcycle,6563396,0.07860557152708914,12,0.8430812413438628,570516.4289342399,2022-05-09 07:16:19.760874,7,12
LOAN000540,CUST000246,Motorcycle,28262784,0.20706001101022137,12,0.9,2627668.202226725,2024-12-23 07:16:19.760874,5,25
LOAN000541,CUST000901,Auto,206139658,0.13384626038209751,24,0.840092823373683,9837537.836151607,2023-03-31 07:16:19.760874,16,60
LOAN000542,CUST000099,Property,119607830,0.07722925023813736,96,0.8880139424840006,1674062.068510773,2023-12-19 07:16:19.760874,4,75
LOAN000543,CUST000984,Motorcycle,10895654,0.13778952324579685,24,0.9,521994.69435451843,2024-04-27 07:16:19.760874,1,86
LOAN000544,CUST000858,Motorcycle,11586917,0.15743538845705474,18,0.8351842459953889,726908.4587200491,2025-02-26 07:16:19.760874,4,34
LOAN000545,CUST000689,Property,108230424,0.06874980969789464,174,0.9,984365.5581533649,2022-08-20 07:16:19.760874,3,13
LOAN000546,CUST000936,Motorcycle,8252240,0.15205884599798267,24,0.9,400931.1524564966,2023-10-22 07:16:19.760874,4,38
LOAN000547,CUST000724,Auto,82960814,0.10596266794418448,54,0.8957316141426388,1938238.6847853407,2024-05-15 07:16:19.760874,1,12
LOAN000548,CUST000187,Motorcycle,16424489,0.15015690058030728,18,0.7450925986085402,1024759.5377189326,2024-05-18 07:16:19.760874,12,36
LOAN000549,CUST000437,Motorcycle,16570159,0.12733617595821353,36,0.9,556190.458314907,2022-07-31 07:16:19.760874,13,28
LOAN000550,CUST000066,Auto,137638224,0.09517160328963552,36,0.9,4410062.484595741,2022-10-25 07:16:19.760874,2,91
LOAN000551,CUST000389,Property,104021563,0.07753566087943226,102,0.9,1395700.5058689995,2022-08-29 07:16:19.760874,9,39
LOAN000552,CUST000743,Auto,59510329,0.05,48,0.8312062799218564,1370480.8370267632,2024-11-14 07:16:19.760874,7,77
LOAN000553,CUST000387,Motorcycle,40370022,0.12721425740220665,12,0.9,3600466.257696511,2023-12-27 07:16:19.760874,13,43
LOAN000554,CUST000329,Motorcycle,5584000,0.1690573660981187,18,0.8415223416384957,353385.4466839509,2023-10-09 07:16:19.760874,2,91
LOAN000555,CUST000587,Auto,56896548,0.12287872626763896,30,0.9,2212368.544806391,2024-10-20 07:16:19.760874,1,31
LOAN000556,CUST000869,Property,219132388,0.08802367432895881,150,0.9,2413922.9496128093,2024-02-06 07:16:19.760874,18,2
LOAN000557,CUST000044,Property,106943871,0.06906120771357388,162,0.8631235600906237,1016789.9091809132,2022-07-12 07:16:19.760874,7,82
LOAN000558,CUST000387,Motorcycle,32836863,0.15174191490073305,24,0.9,1594868.3726149215,2022-07-20 07:16:19.760874,18,90
LOAN000559,CUST000160,Auto,60738969,0.11126671006117812,42,0.8691389766894313,1752600.248387812,2024-05-31 07:16:19.760874,19,42
LOAN000560,CUST000695,Auto,60817580,0.13223888692872604,12,0.8922272781397963,5438450.946789375,2024-07-05 07:16:19.760874,8,31
LOAN000561,CUST000100,Auto,125927971,0.09805308062214535,42,0.9,3554253.241709841,2025-03-16 07:16:19.760874,12,61
LOAN000562,CUST000662,Auto,52817961,0.08810654025675663,42,0.8627563588495215,1465995.4779291397,2024-06-22 07:16:19.760874,11,56
LOAN000563,CUST000282,Motorcycle,13322540,0.15975755027563032,18,0.9,837254.626657326,2022-05-21 07:16:19.760874,9,86
LOAN000564,CUST000196,Property,113006466,0.0867099211971774,108,0.8461410411154805,1510801.2352355127,2024-03-21 07:16:19.760874,4,100
LOAN000565,CUST000933,Motorcycle,32733130,0.16666880468384618,12,0.8260909986429049,2980244.7430746215,2025-01-22 07:16:19.760874,7,83
LOAN000566,CUST000018,Property,105718551,0.09362527369656859,162,0.832315929274436,1151877.0448625167,2023-10-30 07:16:19.760874,17,14
LOAN000567,CUST000432,Motorcycle,19091755,0.14599116810819684,30,0.8581539789326228,763396.104139416,2024-10-22 07:16:19.760874,11,14
LOAN000568,CUST000021,Motorcycle,45441187,0.14476668197144152,36,0.854545125614134,1563613.051358772,2022-10-22 07:16:19.760874,2,29
LOAN000569,CUST000475,Property,112300287,0.057407629864386016,174,0.885471839075803,952324.9039268349,2023-07-11 07:16:19.760874,18,81
LOAN000570,CUST000492,Motorcycle,47007584,0.10672092986960457,24,0.8924514977863358,2183772.3782249223,2024-11-20 07:16:19.760874,12,50
LOAN000571,CUST000322,Property,106762131,0.08847524952959711,168,0.9,1110373.3751221301,2022-11-11 07:16:19.760874,9,50
LOAN000572,CUST000129,Auto,68167837,0.06664669467618276,24,0.9,3041697.5698724603,2023-07-08 07:16:19.760874,11,63
LOAN000573,CUST000379,Auto,103701251,0.08243756592789095,18,0.8339297475214422,6144464.562333473,2023-11-07 07:16:19.760874,5,73
LOAN000574,CUST000670,Property,113819102,0.08891247804382246,102,0.9,1594089.8840740744,2022-07-26 07:16:19.760874,7,65
LOAN000575,CUST000783,Motorcycle,10368481,0.11219481958037421,30,0.8844992826620155,397952.0540455655,2023-08-11 07:16:19.760874,1,68
LOAN000576,CUST000523,Property,106414617,0.07801057056171198,162,0.869072510854743,1064340.724552131,2022-08-31 07:16:19.760874,5,71
LOAN000577,CUST000579,Property,190245661,0.09455401337726192,72,0.8289959555291786,3472437.2181210313,2022-12-21 07:16:19.760874,6,11
LOAN000578,CUST000197,Auto,98297023,0.1294262995551989,42,0.8783372702849563,2922769.446672265,2022-12-01 07:16:19.760874,13,14
LOAN000579,CUST000284,Motorcycle,47818807,0.17579252283032723,18,0.9,3041533.950001541,2024-12-05 07:16:19.760874,11,83
LOAN000580,CUST000165,Auto,62152608,0.09580184417784078,42,0.9,1747604.6320489515,2023-10-10 07:16:19.760874,8,3
LOAN000581,CUST000248,Motorcycle,20158249,0.15510627587622822,24,0.8409320312590065,982303.5370701605,2022-08-07 07:16:19.760874,20,8
LOAN000582,CUST000223,Motorcycle,5868698,0.132842143614047,36,0.9,198543.98248234863,2024-02-03 07:16:19.760874,2,93
LOAN000583,CUST000512,Auto,101012533,0.09047988143004938,48,0.9,2516003.5077993874,2024-02-04 07:16:19.760874,15,43
LOAN000584,CUST000550,Motorcycle,11368024,0.21940600320757356,18,0.8535288126572451,746877.6196965172,2024-03-04 07:16:19.760874,10,9
LOAN000585,CUST000945,Motorcycle,15521068,0.15098058703315728,18,0.896871194581375,968994.9612108419,2025-01-05 07:16:19.760874,8,19
LOAN000586,CUST000193,Auto,57383148,0.13585580004686507,36,0.8122380202420355,1949689.7336801,2025-02-26 07:16:19.760874,2,12
LOAN000587,CUST000638,Property,108180154,0.06884873737336512,114,0.8925240970587028,1295500.9664144649,2022-09-13 07:16:19.760874,15,27
LOAN000588,CUST000819,Motorcycle,11876261,0.13034017430397615,24,0.872623597890006,564808.8734875238,2024-09-26 07:16:19.760874,6,58
LOAN000589,CUST000549,Property,194314436,0.06822968368546929,132,0.9,2096947.4200510948,2023-09-13 07:16:19.760874,5,25
LOAN000590,CUST000255,Auto,90296570,0.07276043341542927,60,0.9,1799763.7099028935,2024-11-06 07:16:19.760874,3,45
LOAN000591,CUST000261,Auto,86972549,0.10032537195436557,30,0.9,3289870.624234391,2023-03-18 07:16:19.760874,11,48
LOAN000592,CUST000037,Motorcycle,29741236,0.14070270104086796,24,0.8998304515364445,1428949.9977675565,2025-03-02 07:16:19.760874,11,50
LOAN000593,CUST000306,Auto,53245519,0.08805442128307506,54,0.9,1197816.6855751837,2025-02-19 07:16:19.760874,16,81
LOAN000594,CUST000747,Property,188959610,0.08295998228657836,162,0.8876614205699817,1942666.1066277449,2023-11-02 07:16:19.760874,3,44
LOAN000595,CUST000044,Auto,110759503,0.07559828413504338,30,0.8238351290680511,4063433.926087992,2023-09-12 07:16:19.760874,9,59
LOAN000596,CUST000219,Motorcycle,18299942,0.1105816650987009,24,0.9,853415.0134627122,2023-02-04 07:16:19.760874,3,33
LOAN000597,CUST000707,Motorcycle,13782530,0.14421581738077763,36,0.8262349803590883,473881.2178456662,2023-12-27 07:16:19.760874,19,78
LOAN000598,CUST000783,Auto,155031380,0.06217391695539574,54,0.8922655260702267,3298658.900365885,2022-04-02 07:16:19.760874,11,28
LOAN000599,CUST000447,Auto,56946076,0.10975044117391357,54,0.9,1341035.0228736163,2023-11-27 07:16:19.760874,14,18
LOAN000600,CUST000699,Motorcycle,35998991,0.159449626062615,18,0.8205527521565024,2261831.662756669,2023-03-13 07:16:19.760874,2,55
LOAN000601,CUST000388,Motorcycle,18068491,0.18007513364646116,36,0.8511502120507403,653287.3368466552,2022-09-29 07:16:19.760874,7,33
LOAN000602,CUST000162,Auto,56963643,0.07773417360670612,36,0.9,1779085.2885706339,2023-03-17 07:16:19.760874,10,15
LOAN000603,CUST000395,Property,102166833,0.0677287086308998,90,0.9,1450942.5387170985,2025-02-15 07:16:19.760874,10,61
LOAN000604,CUST000568,Auto,73234531,0.07735441740910208,42,0.8131232216873323,1995939.599678035,2024-04-25 07:16:19.760874,20,11
LOAN000605,CUST000948,Motorcycle,6419058,0.11503675421336829,36,0.9,211686.118625717,2023-04-20 07:16:19.760874,1,36
LOAN000606,CUST000064,Motorcycle,28196820,0.14152830025082294,36,0.7924010187618399,965794.7953107988,2022-07-04 07:16:19.760874,6,15
