loan_id,payment_date,mob,amount_due,amount_paid,payment_status,dpd
LOAN000593,2025-04-20,2,1197816.6855751837,1197816.6855751837,Paid,0
LOAN000593,2025-05-20,3,1197816.6855751837,1197816.6855751837,Paid,0
LOAN000594,2023-12-02,1,1942666.1066277449,1942666.1066277449,Paid,0
LOAN000594,2024-01-01,2,1942666.1066277449,1942666.1066277449,Paid,0
LOAN000594,2024-01-31,3,1942666.1066277449,1942666.1066277449,Paid,0
LOAN000595,2023-10-12,1,4063433.926087992,4063433.926087992,Paid,0
LOAN000595,2023-11-11,2,4063433.926087992,3506710.0685382783,Partial,17
LOAN000595,2023-12-11,3,4063433.926087992,401042.1507923264,Partial,40
LOAN000596,2023-03-06,1,853415.0134627122,661263.4757146526,Partial,1
LOAN000596,2023-04-05,2,853415.0134627122,839719.2374652962,Partial,14
LOAN000596,2023-05-05,3,853415.0134627122,746020.7999315968,Partial,27
LOAN000597,2024-01-26,1,473881.2178456662,199347.66757815398,Partial,32
LOAN000597,2024-02-25,2,473881.2178456662,412881.63786903507,Partial,8
LOAN000597,2024-03-26,3,473881.2178456662,473881.2178456662,Paid,0
LOAN000598,2022-05-02,1,3298658.900365885,3298658.900365885,Paid,0
LOAN000598,2022-06-01,2,3298658.900365885,2942095.0857361737,Partial,19
LOAN000598,2022-07-01,3,3298658.900365885,25613.246744272656,Partial,32
LOAN000599,2023-12-27,1,1341035.0228736163,1341035.0228736163,Paid,0
LOAN000599,2024-01-26,2,1341035.0228736163,1207710.2786241586,Partial,4
LOAN000599,2024-02-25,3,1341035.0228736163,1291036.395307661,Partial,11
LOAN000600,2023-04-12,1,2261831.662756669,2261831.662756669,Paid,0
LOAN000600,2023-05-12,2,2261831.662756669,2261831.662756669,Paid,0
LOAN000600,2023-06-11,3,2261831.662756669,2261831.662756669,Paid,0
LOAN000601,2022-10-29,1,653287.3368466552,653287.3368466552,Paid,0
LOAN000601,2022-11-28,2,653287.3368466552,653287.3368466552,Paid,0
LOAN000601,2022-12-28,3,653287.3368466552,653287.3368466552,Paid,0
LOAN000602,2023-04-16,1,1779085.2885706339,1779085.2885706339,Paid,0
LOAN000602,2023-05-16,2,1779085.2885706339,1779085.2885706339,Paid,0
LOAN000602,2023-06-15,3,1779085.2885706339,1779085.2885706339,Paid,0
LOAN000603,2025-03-17,1,1450942.5387170985,1450942.5387170985,Paid,0
LOAN000603,2025-04-16,2,1450942.5387170985,1450942.5387170985,Paid,0
LOAN000603,2025-05-16,3,1450942.5387170985,1450942.5387170985,Paid,0
LOAN000604,2024-05-25,1,1995939.599678035,1995939.599678035,Paid,0
LOAN000604,2024-06-24,2,1995939.599678035,1995939.599678035,Paid,0
LOAN000604,2024-07-24,3,1995939.599678035,1474749.173889663,Partial,1
LOAN000605,2023-05-20,1,211686.118625717,211686.118625717,Paid,0
LOAN000605,2023-06-19,2,211686.118625717,211686.118625717,Paid,0
LOAN000605,2023-07-19,3,211686.118625717,183600.94228462293,Partial,1
LOAN000606,2022-08-03,1,965794.7953107988,890464.4060244934,Partial,2
LOAN000606,2022-09-02,2,965794.7953107988,906901.4125968647,Partial,0
LOAN000606,2022-10-02,3,965794.7953107988,795553.0331836619,Partial,8
LOAN000607,2025-02-22,1,7569189.228218075,7569189.228218075,Paid,0
LOAN000607,2025-03-24,2,7569189.228218075,7569189.228218075,Paid,0
LOAN000607,2025-04-23,3,7569189.228218075,6589390.411930163,Partial,8
LOAN000608,2023-09-27,1,1115019.6277638855,1115019.6277638855,Paid,0
LOAN000608,2023-10-27,2,1115019.6277638855,1115019.6277638855,Paid,0
LOAN000608,2023-11-26,3,1115019.6277638855,1115019.6277638855,Paid,0
LOAN000609,2025-01-23,1,2296806.550022527,2296806.550022527,Paid,0
LOAN000609,2025-02-22,2,2296806.550022527,2296806.550022527,Paid,0
LOAN000609,2025-03-24,3,2296806.550022527,2296806.550022527,Paid,0
LOAN000610,2024-06-10,1,1406456.1762494054,1406456.1762494054,Paid,0
LOAN000610,2024-07-10,2,1406456.1762494054,1406456.1762494054,Paid,0
LOAN000610,2024-08-09,3,1406456.1762494054,1406456.1762494054,Paid,0
LOAN000611,2023-09-25,1,1852578.0851136274,1852578.0851136274,Paid,0
LOAN000611,2023-10-25,2,1852578.0851136274,1852578.0851136274,Paid,0
LOAN000611,2023-11-24,3,1852578.0851136274,1852578.0851136274,Paid,0
LOAN000612,2025-03-20,1,2420255.382021406,2420255.382021406,Paid,0
LOAN000612,2025-04-19,2,2420255.382021406,2420255.382021406,Paid,0
LOAN000612,2025-05-19,3,2420255.382021406,2415630.3770350576,Partial,8
LOAN000613,2024-01-04,1,1704118.338983688,1704118.338983688,Paid,0
LOAN000613,2024-02-03,2,1704118.338983688,1704118.338983688,Paid,0
LOAN000613,2024-03-04,3,1704118.338983688,1698539.910935698,Partial,6
LOAN000614,2023-04-03,1,1219153.1756035327,1219153.1756035327,Paid,0
LOAN000614,2023-05-03,2,1219153.1756035327,1219153.1756035327,Paid,0
LOAN000614,2023-06-02,3,1219153.1756035327,972860.9045122677,Partial,9
LOAN000615,2025-03-07,1,4839466.205380837,4821617.009860543,Partial,22
LOAN000615,2025-04-06,2,4839466.205380837,4764551.523095018,Partial,21
LOAN000615,2025-05-06,3,4839466.205380837,4745266.107241572,Partial,18
LOAN000616,2025-01-18,1,4751673.735068098,4751673.735068098,Paid,0
LOAN000616,2025-02-17,2,4751673.735068098,3716827.346257801,Partial,7
LOAN000616,2025-03-19,3,4751673.735068098,4751673.735068098,Paid,0
LOAN000617,2023-10-12,1,1351228.5278637453,427973.30808666453,Partial,31
LOAN000617,2023-11-11,2,1351228.5278637453,452375.1512767953,Partial,45
LOAN000617,2023-12-11,3,1351228.5278637453,218289.2739109418,Partial,45
LOAN000618,2024-12-05,1,1234253.9875095165,1205213.7709196205,Partial,1
LOAN000618,2025-01-04,2,1234253.9875095165,918385.4334805685,Partial,8
LOAN000618,2025-02-03,3,1234253.9875095165,1234253.9875095165,Paid,0
LOAN000619,2022-07-21,1,1076647.8372578826,1076647.8372578826,Paid,0
LOAN000619,2022-08-20,2,1076647.8372578826,1029495.6410104285,Partial,3
LOAN000619,2022-09-19,3,1076647.8372578826,979692.5987704287,Partial,5
LOAN000620,2024-10-03,1,2714211.4872464878,789697.3803408672,Partial,56
LOAN000620,2024-11-02,2,2714211.4872464878,2714211.4872464878,Paid,0
LOAN000620,2024-12-02,3,2714211.4872464878,2714211.4872464878,Paid,0
LOAN000621,2022-07-16,1,1268974.9003713175,1268974.9003713175,Paid,0
LOAN000621,2022-08-15,2,1268974.9003713175,1268974.9003713175,Paid,0
LOAN000621,2022-09-14,3,1268974.9003713175,1268974.9003713175,Paid,0
LOAN000622,2023-09-03,1,2368568.3803133843,2125291.4918182506,Partial,8
LOAN000622,2023-10-03,2,2368568.3803133843,691482.7343755206,Partial,37
LOAN000622,2023-11-02,3,2368568.3803133843,1117888.9466606204,Partial,47
LOAN000623,2024-05-24,1,831693.3533272225,831693.3533272225,Paid,0
LOAN000623,2024-06-23,2,831693.3533272225,831693.3533272225,Paid,0
LOAN000623,2024-07-23,3,831693.3533272225,831693.3533272225,Paid,0
LOAN000624,2022-11-18,1,4967531.390920522,3389029.648940866,Partial,58
LOAN000624,2022-12-18,2,4967531.390920522,357765.41304161353,Partial,73
LOAN000624,2023-01-17,3,4967531.390920522,1412656.5748229355,Partial,85
LOAN000625,2023-09-26,1,2505536.0847447915,2505536.0847447915,Paid,0
LOAN000625,2023-10-26,2,2505536.0847447915,761136.1270085042,Partial,32
LOAN000625,2023-11-25,3,2505536.0847447915,576146.127971812,Partial,57
LOAN000626,2022-10-27,1,1662058.2523931891,1355423.803025509,Partial,8
LOAN000626,2022-11-26,2,1662058.2523931891,629209.6881964358,Partial,37
LOAN000626,2022-12-26,3,1662058.2523931891,311287.1447326142,Partial,68
LOAN000627,2024-03-12,1,1382451.3132616908,1334502.1648713015,Partial,21
LOAN000627,2024-04-11,2,1382451.3132616908,441504.0807734675,Partial,37
LOAN000627,2024-05-11,3,1382451.3132616908,507684.1916289497,Partial,63
LOAN000628,2024-01-20,1,3763804.6521786605,3763804.6521786605,Paid,0
LOAN000628,2024-02-19,2,3763804.6521786605,2907570.180181446,Partial,16
LOAN000628,2024-03-20,3,3763804.6521786605,3521144.6083425027,Partial,16
LOAN000629,2023-10-25,1,2135343.5930518336,2135343.5930518336,Paid,0
LOAN000629,2023-11-24,2,2135343.5930518336,2135343.5930518336,Paid,0
LOAN000629,2023-12-24,3,2135343.5930518336,2077138.5789756724,Partial,2
LOAN000630,2023-05-10,1,263914.54397091764,263914.54397091764,Paid,0
LOAN000630,2023-06-09,2,263914.54397091764,243039.89554660005,Partial,28
LOAN000630,2023-07-09,3,263914.54397091764,135207.15486595695,Partial,39
LOAN000631,2024-02-28,1,899966.096354232,899966.096354232,Paid,0
LOAN000631,2024-03-29,2,899966.096354232,899966.096354232,Paid,0
LOAN000631,2024-04-28,3,899966.096354232,688202.4935606015,Partial,2
LOAN000632,2024-06-02,1,1643506.0571633135,1298272.1775294214,Partial,17
LOAN000632,2024-07-02,2,1643506.0571633135,1070116.5416950907,Partial,51
LOAN000632,2024-08-01,3,1643506.0571633135,931873.9206736156,Partial,58
LOAN000633,2022-11-07,1,460169.81967624807,460169.81967624807,Paid,0
LOAN000633,2022-12-07,2,460169.81967624807,372780.30924475996,Partial,17
LOAN000633,2023-01-06,3,460169.81967624807,445006.76019385946,Partial,27
LOAN000634,2025-01-22,1,610402.0601572089,610402.0601572089,Paid,0
LOAN000634,2025-02-21,2,610402.0601572089,520382.9952200418,Partial,19
LOAN000634,2025-03-23,3,610402.0601572089,141646.19016269618,Partial,42
LOAN000635,2023-07-09,1,830910.0082208258,830910.0082208258,Paid,0
LOAN000635,2023-08-08,2,830910.0082208258,830910.0082208258,Paid,0
LOAN000635,2023-09-07,3,830910.0082208258,830910.0082208258,Paid,0
LOAN000636,2024-10-04,1,2646797.744147093,2646797.744147093,Paid,0
LOAN000636,2024-11-03,2,2646797.744147093,2646797.744147093,Paid,0
LOAN000636,2024-12-03,3,2646797.744147093,2190926.6388076413,Partial,5
LOAN000637,2025-04-14,1,1517682.8456442694,1517682.8456442694,Paid,0
LOAN000637,2025-05-14,2,1517682.8456442694,1487135.5246796915,Partial,9
LOAN000637,2025-06-13,3,1517682.8456442694,1112012.9342616822,Partial,9
LOAN000638,2024-06-04,1,3958020.4075148036,3958020.4075148036,Paid,0
LOAN000638,2024-07-04,2,3958020.4075148036,3958020.4075148036,Paid,0
LOAN000638,2024-08-03,3,3958020.4075148036,3414678.0812926283,Partial,4
LOAN000639,2022-10-13,1,2058271.9112506015,522623.3805076325,Partial,51
LOAN000639,2022-11-12,2,2058271.9112506015,867048.4179436722,Partial,58
LOAN000639,2022-12-12,3,2058271.9112506015,826046.152582844,Partial,50
LOAN000640,2024-07-25,1,883337.5031403131,247723.1455202566,Partial,33
LOAN000640,2024-08-24,2,883337.5031403131,662014.2573732606,Partial,17
LOAN000640,2024-09-23,3,883337.5031403131,883337.5031403131,Paid,0
LOAN000641,2023-10-29,1,9772040.000102831,9772040.000102831,Paid,0
LOAN000641,2023-11-28,2,9772040.000102831,9772040.000102831,Paid,0
LOAN000641,2023-12-28,3,9772040.000102831,9772040.000102831,Paid,0
LOAN000642,2025-02-08,1,1186033.1794960734,306293.5865693617,Partial,58
LOAN000642,2025-03-10,2,1186033.1794960734,284463.86005844944,Partial,73
LOAN000642,2025-04-09,3,1186033.1794960734,270553.7150263101,Partial,78
LOAN000643,2022-07-30,1,2013973.2342450405,1581671.9364666282,Partial,24
LOAN000643,2022-08-29,2,2013973.2342450405,1976293.9924683897,Partial,16
LOAN000643,2022-09-28,3,2013973.2342450405,1562843.5846207065,Partial,8
LOAN000644,2022-08-12,1,4926387.251550354,4926387.251550354,Paid,0
LOAN000644,2022-09-11,2,4926387.251550354,4926387.251550354,Paid,0
LOAN000644,2022-10-11,3,4926387.251550354,4926387.251550354,Paid,0
LOAN000645,2024-08-24,1,2739186.8724210355,24326.932169219628,Partial,54
LOAN000645,2024-09-23,2,2739186.8724210355,167914.8180056086,Partial,32
LOAN000645,2024-10-23,3,2739186.8724210355,2437489.2229042393,Partial,8
LOAN000646,2023-07-26,1,2213843.377741568,522835.84538479906,Partial,44
LOAN000646,2023-08-25,2,2213843.377741568,100542.69913122163,Partial,51
LOAN000646,2023-09-24,3,2213843.377741568,1241642.4354653687,Partial,54
LOAN000647,2022-07-31,1,678844.7645716657,678844.7645716657,Paid,0
LOAN000647,2022-08-30,2,678844.7645716657,678844.7645716657,Paid,0
LOAN000647,2022-09-29,3,678844.7645716657,678844.7645716657,Paid,0
LOAN000648,2023-01-02,1,1069088.9692488133,1069088.9692488133,Paid,0
LOAN000648,2023-02-01,2,1069088.9692488133,1069088.9692488133,Paid,0
LOAN000648,2023-03-03,3,1069088.9692488133,993680.577980821,Partial,9
LOAN000649,2024-11-02,1,1079278.9195538755,987714.6703192893,Partial,4
LOAN000649,2024-12-02,2,1079278.9195538755,815370.9647844395,Partial,16
LOAN000649,2025-01-01,3,1079278.9195538755,83427.55411972398,Partial,30
LOAN000650,2024-07-06,1,2258066.880650806,2258066.880650806,Paid,0
LOAN000650,2024-08-05,2,2258066.880650806,1712432.2957059918,Partial,1
LOAN000650,2024-09-04,3,2258066.880650806,2258066.880650806,Paid,0
LOAN000651,2024-01-20,1,2432137.9027979868,2028718.4559272225,Partial,13
LOAN000651,2024-02-19,2,2432137.9027979868,594993.5567024471,Partial,44
LOAN000651,2024-03-20,3,2432137.9027979868,1000568.4531597026,Partial,70
LOAN000652,2024-07-03,1,3570413.891856775,3570413.891856775,Paid,0
LOAN000652,2024-08-02,2,3570413.891856775,3570413.891856775,Paid,0
LOAN000652,2024-09-01,3,3570413.891856775,3076830.0968567654,Partial,1
LOAN000653,2025-02-04,1,526382.6037582626,526382.6037582626,Paid,0
LOAN000653,2025-03-06,2,526382.6037582626,39071.76815343793,Partial,52
LOAN000653,2025-04-05,3,526382.6037582626,89342.11413481136,Partial,55
LOAN000654,2023-10-30,1,2456339.8583232407,2456339.8583232407,Paid,0
LOAN000654,2023-11-29,2,2456339.8583232407,2456339.8583232407,Paid,0
LOAN000654,2023-12-29,3,2456339.8583232407,2327298.691074903,Partial,2
LOAN000655,2022-05-15,1,2896297.657180425,2896297.657180425,Paid,0
LOAN000655,2022-06-14,2,2896297.657180425,2896297.657180425,Paid,0
LOAN000655,2022-07-14,3,2896297.657180425,2438480.6350494344,Partial,8
LOAN000656,2023-09-08,1,451160.9876754668,451160.9876754668,Paid,0
LOAN000656,2023-10-08,2,451160.9876754668,410179.0034134618,Partial,22
LOAN000656,2023-11-07,3,451160.9876754668,185712.93258638584,Partial,40
LOAN000657,2023-09-27,1,1798099.4030324519,1798099.4030324519,Paid,0
LOAN000657,2023-10-27,2,1798099.4030324519,1798099.4030324519,Paid,0
LOAN000657,2023-11-26,3,1798099.4030324519,1620429.6117954473,Partial,6
LOAN000658,2024-06-01,1,1018044.2841043425,1018044.2841043425,Paid,0
LOAN000658,2024-07-01,2,1018044.2841043425,942724.9162670249,Partial,15
LOAN000658,2024-07-31,3,1018044.2841043425,86557.77316431463,Partial,31
LOAN000659,2024-11-26,1,1649325.8682290548,1477828.1072580041,Partial,26
LOAN000659,2024-12-26,2,1649325.8682290548,433072.3869184215,Partial,41
LOAN000659,2025-01-25,3,1649325.8682290548,589170.2212929921,Partial,55
LOAN000660,2023-02-10,1,1781352.4203573847,1781352.4203573847,Paid,0
LOAN000660,2023-03-12,2,1781352.4203573847,1781352.4203573847,Paid,0
LOAN000660,2023-04-11,3,1781352.4203573847,1329977.266021201,Partial,3
LOAN000661,2024-06-03,1,3923579.042162519,3450185.159109022,Partial,13
LOAN000661,2024-07-03,2,3923579.042162519,3642171.342260229,Partial,23
LOAN000661,2024-08-02,3,3923579.042162519,1083982.9235775203,Partial,63
LOAN000662,2023-04-14,1,3610666.8548902543,2743418.6871092487,Partial,20
LOAN000662,2023-05-14,2,3610666.8548902543,3434117.4430636247,Partial,14
LOAN000662,2023-06-13,3,3610666.8548902543,3580485.6059749313,Partial,22
LOAN000663,2023-09-04,1,2098334.5397633985,2009497.9229419697,Partial,25
LOAN000663,2023-10-04,2,2098334.5397633985,1558928.593486664,Partial,20
LOAN000663,2023-11-03,3,2098334.5397633985,2052285.671208668,Partial,27
LOAN000664,2023-11-27,1,9950574.490627427,3075338.754343439,Partial,54
LOAN000664,2023-12-27,2,9950574.490627427,1522412.5293576217,Partial,47
LOAN000664,2024-01-26,3,9950574.490627427,4299587.339662779,Partial,51
LOAN000665,2022-05-18,1,1081684.6936998828,1081684.6936998828,Paid,0
LOAN000665,2022-06-17,2,1081684.6936998828,1081684.6936998828,Paid,0
LOAN000665,2022-07-17,3,1081684.6936998828,966307.5630306286,Partial,9
LOAN000666,2022-08-22,1,1252689.467759095,1252689.467759095,Paid,0
LOAN000666,2022-09-21,2,1252689.467759095,1252689.467759095,Paid,0
LOAN000666,2022-10-21,3,1252689.467759095,1252689.467759095,Paid,0
LOAN000667,2023-12-05,1,2156723.386295294,2156723.386295294,Paid,0
LOAN000667,2024-01-04,2,2156723.386295294,2156723.386295294,Paid,0
LOAN000667,2024-02-03,3,2156723.386295294,1773733.4414140321,Partial,4
LOAN000668,2023-01-06,1,3934115.4291505045,3439038.414955707,Partial,24
LOAN000668,2023-02-05,2,3934115.4291505045,3649627.721881737,Partial,22
LOAN000668,2023-03-07,3,3934115.4291505045,2904492.7897169827,Partial,14
LOAN000669,2024-11-09,1,1284704.1268434823,1284704.1268434823,Paid,0
LOAN000669,2024-12-09,2,1284704.1268434823,1284704.1268434823,Paid,0
LOAN000669,2025-01-08,3,1284704.1268434823,1284704.1268434823,Paid,0
LOAN000670,2024-09-06,1,234301.26937371006,234301.26937371006,Paid,0
LOAN000670,2024-10-06,2,234301.26937371006,234301.26937371006,Paid,0
LOAN000670,2024-11-05,3,234301.26937371006,234301.26937371006,Paid,0
LOAN000671,2022-04-20,1,1778253.6383381207,1778253.6383381207,Paid,0
LOAN000671,2022-05-20,2,1778253.6383381207,1046222.5284172114,Partial,36
LOAN000671,2022-06-19,3,1778253.6383381207,272649.8912780757,Partial,62
LOAN000672,2023-05-17,1,2211607.659358988,2211607.659358988,Paid,0
LOAN000672,2023-06-16,2,2211607.659358988,1753125.7737226186,Partial,5
LOAN000672,2023-07-16,3,2211607.659358988,2211607.659358988,Paid,0
LOAN000673,2023-02-18,1,2381513.6644923845,2381513.6644923845,Paid,0
LOAN000673,2023-03-20,2,2381513.6644923845,2377490.5565741165,Partial,23
LOAN000673,2023-04-19,3,2381513.6644923845,651013.8675081847,Partial,46
LOAN000674,2023-09-30,1,603177.6114818194,603177.6114818194,Paid,0
LOAN000674,2023-10-30,2,603177.6114818194,492263.27582260454,Partial,14
LOAN000674,2023-11-29,3,603177.6114818194,98082.05117717886,Partial,38
LOAN000675,2023-09-28,1,2872838.8375048437,2872838.8375048437,Paid,0
LOAN000675,2023-10-28,2,2872838.8375048437,2872838.8375048437,Paid,0
LOAN000675,2023-11-27,3,2872838.8375048437,2872838.8375048437,Paid,0
LOAN000676,2024-12-08,1,1089934.6528314925,1089934.6528314925,Paid,0
LOAN000676,2025-01-07,2,1089934.6528314925,1089934.6528314925,Paid,0
LOAN000676,2025-02-06,3,1089934.6528314925,945325.9837871686,Partial,8
LOAN000677,2024-02-18,1,5033393.560395475,4799976.234552085,Partial,15
LOAN000677,2024-03-19,2,5033393.560395475,2342329.425536098,Partial,51
LOAN000677,2024-04-18,3,5033393.560395475,2585133.3995393137,Partial,63
LOAN000678,2023-04-05,1,2132154.5635083695,2132154.5635083695,Paid,0
LOAN000678,2023-05-05,2,2132154.5635083695,2132154.5635083695,Paid,0
LOAN000678,2023-06-04,3,2132154.5635083695,2132154.5635083695,Paid,0
LOAN000679,2024-07-06,1,4614968.398273358,4614968.398273358,Paid,0
LOAN000679,2024-08-05,2,4614968.398273358,4558845.022249694,Partial,28
LOAN000679,2024-09-04,3,4614968.398273358,2020316.3128387476,Partial,30
LOAN000680,2022-11-13,1,908405.3970897804,908405.3970897804,Paid,0
LOAN000680,2022-12-13,2,908405.3970897804,908405.3970897804,Paid,0
LOAN000680,2023-01-12,3,908405.3970897804,751990.00685841,Partial,9
LOAN000681,2024-12-01,1,3333004.616152922,2478795.47417458,Partial,21
LOAN000681,2024-12-31,2,3333004.616152922,2857644.5864374675,Partial,25
LOAN000681,2025-01-30,3,3333004.616152922,2672531.243942973,Partial,24
LOAN000682,2022-11-09,1,2596591.2893805904,2596591.2893805904,Paid,0
LOAN000682,2022-12-09,2,2596591.2893805904,2596591.2893805904,Paid,0
LOAN000682,2023-01-08,3,2596591.2893805904,2084682.4880075124,Partial,1
LOAN000683,2024-01-03,1,1687403.7771715082,1376299.9694362148,Partial,9
LOAN000683,2024-02-02,2,1687403.7771715082,1687403.7771715082,Paid,0
LOAN000683,2024-03-03,3,1687403.7771715082,1687403.7771715082,Paid,0
LOAN000684,2024-04-08,1,2312473.019269146,2312473.019269146,Paid,0
LOAN000684,2024-05-08,2,2312473.019269146,2312473.019269146,Paid,0
LOAN000684,2024-06-07,3,2312473.019269146,1966575.5015472167,Partial,2
LOAN000685,2024-01-14,1,4347358.556228738,4347358.556228738,Paid,0
LOAN000685,2024-02-13,2,4347358.556228738,4347358.556228738,Paid,0
LOAN000685,2024-03-14,3,4347358.556228738,4170529.2845711685,Partial,4
LOAN000686,2025-02-20,1,1466574.105977259,1466574.105977259,Paid,0
LOAN000686,2025-03-22,2,1466574.105977259,1466574.105977259,Paid,0
LOAN000686,2025-04-21,3,1466574.105977259,1466574.105977259,Paid,0
LOAN000687,2024-08-23,1,4475714.134405224,4475714.134405224,Paid,0
LOAN000687,2024-09-22,2,4475714.134405224,4475714.134405224,Paid,0
LOAN000687,2024-10-22,3,4475714.134405224,4475714.134405224,Paid,0
LOAN000688,2023-08-07,1,1148736.2786031654,1148736.2786031654,Paid,0
LOAN000688,2023-09-06,2,1148736.2786031654,1093635.935976962,Partial,28
LOAN000688,2023-10-06,3,1148736.2786031654,240201.48069384487,Partial,56
LOAN000689,2023-02-10,1,3578078.9468812174,2820695.9918113966,Partial,7
LOAN000689,2023-03-12,2,3578078.9468812174,3578078.9468812174,Paid,0
LOAN000689,2023-04-11,3,3578078.9468812174,3007853.463073512,Partial,4
LOAN000690,2023-10-27,1,1143846.7420733785,418433.1042990212,Partial,47
LOAN000690,2023-11-26,2,1143846.7420733785,778445.1927566284,Partial,66
LOAN000690,2023-12-26,3,1143846.7420733785,13505.42961276439,Partial,105
LOAN000691,2022-08-03,1,4117991.6079393425,4117991.6079393425,Paid,0
LOAN000691,2022-09-02,2,4117991.6079393425,4117991.6079393425,Paid,0
LOAN000691,2022-10-02,3,4117991.6079393425,4117991.6079393425,Paid,0
LOAN000692,2022-08-24,1,6489569.711288216,6489569.711288216,Paid,0
LOAN000692,2022-09-23,2,6489569.711288216,6489569.711288216,Paid,0
LOAN000692,2022-10-23,3,6489569.711288216,6489569.711288216,Paid,0
LOAN000693,2023-07-21,1,1110119.1775054606,1110119.1775054606,Paid,0
LOAN000693,2023-08-20,2,1110119.1775054606,1110119.1775054606,Paid,0
LOAN000693,2023-09-19,3,1110119.1775054606,1110119.1775054606,Paid,0
LOAN000694,2022-05-26,1,1629733.6211637035,1629733.6211637035,Paid,0
LOAN000694,2022-06-25,2,1629733.6211637035,1629733.6211637035,Paid,0
LOAN000694,2022-07-25,3,1629733.6211637035,1629733.6211637035,Paid,0
LOAN000695,2022-11-02,1,2606930.313474442,2606930.313474442,Paid,0
LOAN000695,2022-12-02,2,2606930.313474442,2606930.313474442,Paid,0
LOAN000695,2023-01-01,3,2606930.313474442,2606930.313474442,Paid,0
LOAN000696,2023-04-10,1,847509.3596871839,659136.0013495205,Partial,12
LOAN000696,2023-05-10,2,847509.3596871839,74175.82513958245,Partial,39
LOAN000696,2023-06-09,3,847509.3596871839,285307.5621001137,Partial,63
LOAN000697,2022-04-25,1,2253086.8283865913,2253086.8283865913,Paid,0
LOAN000697,2022-05-25,2,2253086.8283865913,612015.712279283,Partial,38
LOAN000697,2022-06-24,3,2253086.8283865913,1189110.0826076544,Partial,41
LOAN000698,2023-09-19,1,6483425.693458276,6483425.693458276,Paid,0
LOAN000698,2023-10-19,2,6483425.693458276,6483425.693458276,Paid,0
LOAN000698,2023-11-18,3,6483425.693458276,4767781.317189292,Partial,8
LOAN000699,2022-10-29,1,2865008.8205954456,2865008.8205954456,Paid,0
LOAN000699,2022-11-28,2,2865008.8205954456,2865008.8205954456,Paid,0
LOAN000699,2022-12-28,3,2865008.8205954456,2646031.509997214,Partial,6
LOAN000700,2023-02-28,1,1071564.6667457279,120926.83252282043,Partial,40
LOAN000700,2023-03-30,2,1071564.6667457279,191891.6402070423,Partial,68
LOAN000700,2023-04-29,3,1071564.6667457279,415001.0092105341,Partial,96
LOAN000701,2025-02-06,1,1336055.180486004,1031459.5609826938,Partial,17
LOAN000701,2025-03-08,2,1336055.180486004,486622.0604332134,Partial,51
LOAN000701,2025-04-07,3,1336055.180486004,668585.2068243214,Partial,71
LOAN000702,2025-04-08,1,1156600.5795254163,1156600.5795254163,Paid,0
LOAN000702,2025-05-08,2,1156600.5795254163,1156600.5795254163,Paid,0
LOAN000702,2025-06-07,3,1156600.5795254163,1156600.5795254163,Paid,0
LOAN000703,2023-03-27,1,1389400.1561710155,1389400.1561710155,Paid,0
LOAN000703,2023-04-26,2,1389400.1561710155,1389400.1561710155,Paid,0
LOAN000703,2023-05-26,3,1389400.1561710155,1211541.945978964,Partial,3
LOAN000704,2023-12-10,1,2557518.659172855,2557518.659172855,Paid,0
LOAN000704,2024-01-09,2,2557518.659172855,2557518.659172855,Paid,0
LOAN000704,2024-02-08,3,2557518.659172855,2402372.13953646,Partial,1
LOAN000705,2025-02-23,1,1836252.2739529933,1836252.2739529933,Paid,0
LOAN000705,2025-03-25,2,1836252.2739529933,1836252.2739529933,Paid,0
LOAN000705,2025-04-24,3,1836252.2739529933,1836252.2739529933,Paid,0
LOAN000706,2023-12-29,1,474893.23165378376,474893.23165378376,Paid,0
LOAN000706,2024-01-28,2,474893.23165378376,474893.23165378376,Paid,0
LOAN000706,2024-02-27,3,474893.23165378376,474893.23165378376,Paid,0
LOAN000707,2024-07-18,1,1778676.4273192668,1778676.4273192668,Paid,0
LOAN000707,2024-08-17,2,1778676.4273192668,1778676.4273192668,Paid,0
LOAN000707,2024-09-16,3,1778676.4273192668,1778676.4273192668,Paid,0
LOAN000708,2022-12-09,1,3976416.299620157,3976416.299620157,Paid,0
LOAN000708,2023-01-08,2,3976416.299620157,3976416.299620157,Paid,0
LOAN000708,2023-02-07,3,3976416.299620157,3976416.299620157,Paid,0
LOAN000709,2025-04-15,1,378351.9609651059,378351.9609651059,Paid,0
LOAN000709,2025-05-15,2,378351.9609651059,357691.77025633823,Partial,25
LOAN000709,2025-06-14,3,378351.9609651059,77216.56696016253,Partial,63
LOAN000710,2023-07-09,1,3026570.695649939,2603184.060085694,Partial,26
LOAN000710,2023-08-08,2,3026570.695649939,2954402.6632667906,Partial,25
LOAN000710,2023-09-07,3,3026570.695649939,2863384.9290576125,Partial,23
LOAN000711,2023-12-19,1,2766783.2210940244,2766783.2210940244,Paid,0
LOAN000711,2024-01-18,2,2766783.2210940244,2766783.2210940244,Paid,0
LOAN000711,2024-02-17,3,2766783.2210940244,2480470.144167096,Partial,3
LOAN000712,2022-04-26,1,1389706.121251701,1389706.121251701,Paid,0
LOAN000712,2022-05-26,2,1389706.121251701,1389706.121251701,Paid,0
LOAN000712,2022-06-25,3,1389706.121251701,1228515.5687295592,Partial,9
